,0,1,2,3,4,5,6,7,8,9
avg(7036),-12.381825,-21.1779375,-21.583675,-15.2477,-3.2497125,8.4700625,17.2250875,17.7661375,11.3927375,-0.5257375
avg(7037),21.659375,16.4319125,6.28185,-7.2409875,-16.3254625,-19.9765125,-14.6574125,-4.671425,8.9185,18.0675125
avg(7038),4.093975,13.42415,20.743025,16.76845,7.0428375,-6.8602625,-16.156425,-23.5309625,-19.4562125,-9.7165625
avg(7039),-20.8026,-17.3668375,-10.1632125,2.4935875,13.6672125,22.2308625,18.774775,11.55345,-1.1616125,-12.32365
avg(7040),15.23035,3.0927125,-11.2455375,-19.82,-21.5703875,-16.820025,-4.6671875,9.7726625,18.281675,20.043725
avg(7041),-11.9063875,-18.4847125,-19.9610125,-12.2868625,-2.0427625,11.84265,18.5149375,19.7882875,12.276175,2.060275
avg(7042),-10.5950875,-0.0190625,10.1781125,16.669,15.2079125,7.6422375,-2.868725,-13.092575,-19.6132625,-18.2895125
avg(7043),18.6791375,13.82195,5.00625,-8.7382125,-16.4789875,-21.551825,-16.898,-7.8202375,5.7692,13.6176625
avg(7044),18.4060875,18.7138875,9.6932,-2.4339375,-12.9429,-20.4408375,-20.58735,-11.7440875,0.4791625,10.96305
avg(7045),-13.2651,-3.56265,8.1885125,17.67585,18.799825,12.9174375,3.1239875,-8.5318375,-18.063875,-19.1547
avg(7046),-5.9398125,-16.4182625,-19.6362625,-17.133425,-7.709225,5.8965125,16.3531125,19.6040125,17.115475,7.5836125
avg(7047),-10.374775,-19.6627875,-18.291575,-13.1835875,-0.928075,10.4586,19.5801875,18.26105,13.2713375,0.8629875
avg(7048),-10.6449875,1.0497,9.8086125,17.3197875,14.5773125,7.6510125,-3.9397625,-12.728075,-20.344625,-17.4565125
avg(7049),18.436175,15.052275,4.3019625,-8.864675,-17.8344375,-21.3258875,-17.935775,-7.2011,5.929175,14.9043625
avg(7050),-4.7041875,7.7604125,15.4542125,18.171725,12.6415125,2.5165875,-9.935625,-17.55835,-20.30815,-14.7004125
avg(7051),-17.380075,-22.7386375,-18.408375,-9.533925,3.5844125,13.55165,18.841725,14.529625,5.6194875,-7.5177125
avg(7052),19.5151375,11.37285,-0.988875,-12.334775,-19.026275,-17.791325,-9.6126,2.6945375,14.1171625,20.7876125
avg(7053),16.75585,16.8965875,10.89215,1.0526125,-10.9612,-18.775925,-18.816375,-12.9467375,-3.0178875,8.975675
avg(7054),-14.51605,-5.193675,6.3993375,14.2343,16.8692125,14.16695,4.80385,-6.7031375,-14.632325,-17.21045
avg(7055),-2.8131125,-12.6838375,-18.646625,-16.965475,-7.8258125,2.73875,12.5455125,18.5938375,16.9225125,7.6810375
avg(7056),-10.24815,-19.3858625,-16.4169625,-10.9683875,0.8655125,10.24535,19.3329,16.4194,11.007425,-0.8956875
avg(7057),-7.5700875,2.8147875,11.055125,15.879825,13.48365,4.58115,-5.7486375,-14.0128375,-18.917475,-16.3657625
avg(7058),16.0888375,14.0688875,1.9599625,-9.2635625,-18.9514625,-18.97455,-16.98605,-4.8855125,6.365275,15.991125
avg(7059),0.0866875,-12.7668125,-21.3518,-21.6645,-14.6479,-2.8123375,10.08635,18.5719125,18.9681875,11.97115
avg(7060),18.092575,21.4650875,16.0348,5.1449,-8.578675,-16.6955,-20.0346875,-14.568,-3.7507,9.974975
avg(7061),-19.3657875,-10.293925,3.4251375,14.441075,21.26035,17.8100375,8.6691625,-4.973825,-15.99855,-22.86805
avg(7062),8.2703,18.8306,18.231875,12.577275,1.2082375,-12.674875,-19.81885,-22.773825,-14.3533875,-3.6994
avg(7063),-19.105275,-15.94905,-3.6168875,8.1597625,18.2659375,21.1998625,15.822275,6.8976875,-8.6116375,-15.295275
avg(7064),9.388825,-4.074875,-15.5449875,-21.6245875,-20.596825,-9.888275,2.3315,13.920025,21.02555,17.1629
avg(7065),13.3152125,20.492025,16.750675,8.1385375,-4.279375,-13.362675,-20.4408875,-16.7819375,-8.1206625,4.335
avg(7066),2.558075,-8.363525,-16.6424875,-18.6157875,-15.9898875,-5.483125,5.451,13.7238,15.664425,12.98995
avg(7067),-18.3597875,-13.903725,-1.6373125,8.7927375,17.9651375,15.531525,10.9225875,-1.2806,-11.738375,-20.840425
avg(7068),15.9344,8.1506875,-2.934725,-12.2881,-19.3350875,-16.029275,-8.183225,2.8831875,12.3428,19.32495
avg(7069),-14.58005,-18.7711125,-15.394775,-6.433,4.9855,11.59915,15.78755,12.4447375,3.5384375,-7.9433875
avg(7070),-3.5202875,8.5984,15.9301625,15.713225,10.725925,0.66785,-11.5122375,-18.80405,-18.6517375,-13.619475
avg(7071),12.6262625,0.0913,-12.2553875,-21.1807875,-21.6481125,-15.326225,-2.8345375,9.5418375,18.416375,18.9095125
avg(7072),9.481375,18.030275,21.3155375,15.982975,5.27275,-8.0891875,-16.56855,-19.9547375,-14.4856,-3.883075
avg(7073),-22.854925,-19.10235,-10.5827875,3.2878,14.1295,21.26475,17.54145,9.1019875,-4.8734625,-15.63675
avg(7074),8.754175,17.0318875,18.5882375,14.0623625,3.6903,-8.814,-17.119275,-18.5179375,-14.0556375,-3.646125
avg(7075),9.6080875,-1.2733875,-10.8439875,-19.120925,-17.8656375,-12.6152625,-1.5431875,7.91655,16.16735,14.9371
avg(7076),-21.2366125,-17.916125,-9.5390125,3.3192375,11.83865,18.4483875,14.9277875,6.537725,-6.234575,-14.8493875
avg(7077),9.3588625,16.9826625,16.5365125,9.4208125,-1.2818,-11.4986375,-18.8998625,-18.48,-11.4512,-0.6903
avg(7078),-16.9062625,-13.2083125,-3.597975,7.2994,15.7518625,16.622225,12.759075,3.1907375,-7.6369375,-16.17075
avg(7079),6.6215,-4.767625,-14.298425,-18.258475,-16.054725,-6.672175,4.73215,14.2335375,18.1997625,16.037725
avg(7080),-21.25955,-16.1467375,-6.521575,6.3490375,14.9548625,18.8466,14.1294875,4.278475,-8.3711625,-17.1046875
avg(7081),7.6131625,-5.5244125,-16.633375,-22.9744375,-19.8445125,-11.318475,1.449875,12.847675,18.8443625,16.2447
avg(7082),13.1926375,20.4005625,20.8090125,13.1491375,0.875375,-11.42375,-18.619225,-19.0736625,-11.3088875,0.5614375
avg(7083),-5.7630375,-16.1803375,-22.9325625,-19.2508625,-11.04325,3.462325,13.85485,20.510925,16.7975875,8.5251875
avg(7084),19.6527,18.887975,11.108175,-2.4248875,-14.9263875,-23.6373375,-22.6913875,-14.9374,-1.32855,11.1628625
avg(7085),-15.3292,-3.3249875,11.4534125,20.6420625,24.0381625,17.021925,4.882975,-9.7631,-18.9969375,-22.2552125
avg(7086),19.1499,18.8402625,11.9957625,-0.197075,-12.8236375,-21.9910125,-21.5829375,-14.646425,-2.54825,10.19135
avg(7087),-14.373375,-3.1830125,10.3827,18.6421,21.0799875,15.8583,4.5619,-8.9775625,-17.19,-19.6916625
avg(7088),-5.8067,-16.2291,-22.9304875,-19.239175,-9.619025,4.28685,14.6786375,21.3099,17.6744125,8.0207
avg(7089),4.9904375,14.033175,19.0053,14.67555,5.73095,-7.25455,-16.241375,-21.2358625,-16.8250375,-7.8745
avg(7090),-22.381075,-20.6459375,-12.464175,0.0341625,11.4230875,18.5182125,16.7373875,8.583425,-3.9685125,-15.338475
avg(7091),14.418575,2.986275,-10.371375,-17.9687625,-19.51035,-12.67275,-1.22435,12.1604125,19.74735,21.2733125
avg(7092),-19.2174375,-14.229625,-2.630325,8.4321125,17.3562375,17.302625,15.498875,2.158975,-8.2783,-17.56705
avg(7093),7.8209375,16.7848,13.049075,11.094,-2.5746125,-10.1398125,-20.054775,-16.64475,-12.7663875,-1.4939
avg(7094),7.6405625,-6.2802875,-13.5776,-22.2611375,-16.870025,-9.3539875,2.4111125,11.7663375,17.87245,15.3930875
avg(7095),17.2027375,15.1751875,6.108875,-6.2050375,-15.6273375,-19.6095875,-16.9187375,-8.32995,4.28285,13.53385
avg(7096),-9.564475,1.0669,10.9820875,17.34255,17.062925,9.4267375,-1.613375,-11.1196375,-18.0035375,-17.0626
avg(7097),-8.8596875,-17.6094375,-18.4944625,-12.640175,-2.7982875,8.9589125,17.47775,18.4649125,12.7770125,2.4912125
avg(7098),-11.327975,1.2570125,12.6899,19.7008125,17.4077625,8.5577625,-3.93615,-15.3945875,-22.474625,-20.1182875
avg(7099),-11.178725,-18.6263375,-18.7054625,-11.4634375,0.088775,12.6585625,20.0203875,20.14615,12.941225,1.3267375
avg(7100),20.5137625,15.6978625,4.824225,-9.24225,-18.2918875,-22.1499375,-17.295325,-6.4290875,7.685525,16.7127
avg(7101),-22.5045875,-18.08525,-7.4246625,6.6327,15.6551,19.7322125,15.4113,4.7275875,-9.3197125,-18.3668
avg(7102),8.8291875,-3.802625,-13.92945,-20.4297125,-16.8971625,-7.4773,5.18735,15.3513125,21.80505,18.41865
avg(7103),11.6895375,19.72195,19.3173,12.139175,0.04825,-13.187975,-21.3706,-20.92025,-13.699275,-1.7542375
avg(7104),-16.5662875,-6.9423,5.4713,14.022675,17.3031,14.3884,4.90845,-7.63675,-16.1241625,-19.2152125
avg(7105),-2.2544375,-11.50875,-17.6951375,-16.356275,-8.158,2.0212625,11.21215,17.4010625,15.9967625,7.7268375
avg(7106),17.45075,17.453525,11.490475,1.7286375,-9.897925,-17.4964625,-17.5392625,-11.498525,-1.64975,9.8560375
avg(7107),5.060625,14.63845,19.74615,15.0852875,6.3917,-7.6090625,-17.0812375,-22.1498,-17.4521625,-8.6298125
avg(7108),-22.9612625,-20.7024,-12.9849875,0.5941,11.5455,19.1541375,16.7610625,9.04135,-4.575775,-15.529425
avg(7109),14.9309125,2.823425,-10.1600875,-18.572975,-20.0380125,-13.1166125,-0.9437,11.98835,20.4132375,21.78945
avg(7110),8.6664125,-4.4836625,-14.3927625,-21.1229,-18.0175125,-10.9734,2.2166875,12.123025,18.7667875,15.6619625
avg(7111),8.6844875,17.4279375,17.45955,11.2691,-1.3241625,-12.67465,-21.3306125,-21.319875,-15.0548875,-2.4958375
avg(7112),-20.060475,-14.588575,-3.9199625,9.3292625,18.4015375,21.8582625,16.2448125,5.5670875,-7.6784125,-16.6753625
avg(7113),-10.20835,4.2294625,14.165125,20.6400125,16.84185,7.4380875,-6.9726125,-16.9595875,-23.3372125,-19.5258
avg(7114),-12.7687875,-20.4648875,-18.15255,-9.9445875,3.0616125,14.2016375,21.887925,19.6172125,11.311625,-1.670975
avg(7115),20.2967125,13.9413375,2.4401375,-11.6588875,-20.2741375,-21.8608875,-15.5083625,-4.0021125,10.084925,18.655425
avg(7116),17.4470625,13.849025,3.6942875,-8.0933625,-16.432375,-19.707775,-15.626325,-5.841875,6.110575,14.4053
avg(7117),-7.8206875,2.7242625,12.06945,17.5031875,15.1608125,7.5785125,-3.2378,-12.3272375,-18.0816625,-15.277575
avg(7118),-10.38485,-17.7342375,-17.24635,-11.2374125,-0.604,10.405025,17.588025,17.208825,11.2855125,0.3686875
avg(7119),-20.7286875,-19.80945,-13.7817625,-2.8183875,9.8548,18.2756,18.471975,11.411825,0.8570125,-11.9131875
avg(7120),15.4782625,4.75715,-7.3788375,-16.34765,-18.519125,-15.5566,-5.5766,7.5712375,15.4899625,18.785775
avg(7121),3.45835,13.671875,20.183875,18.4871,8.1486375,-3.30055,-13.9101375,-20.374075,-18.017575,-8.7602125
avg(7122),-5.2700625,-14.7769,-20.2421,-17.8768125,-8.2672,3.3567375,12.6969,18.2867375,15.92835,6.1943125
avg(7123),17.5050625,16.8590625,9.7177625,0.18165,-11.0880625,-17.8038875,-17.1456125,-10.1345875,-0.5580375,10.7140625
avg(7124),-14.0621875,-3.8676375,8.9575375,16.5398,18.5947625,13.83595,3.8155375,-8.9782875,-16.6091875,-18.51415
avg(7125),0.837525,-11.9504875,-19.2216625,-19.6041,-11.5598875,-0.86095,11.887125,19.24365,19.5712,11.59025
avg(7126),-18.628225,-10.734825,0.381425,10.2063,16.5841125,15.6693125,7.7737875,-3.3332875,-13.136875,-19.615575
avg(7127),13.9477,17.4955875,13.1776625,4.3859375,-8.75315,-16.8993,-20.2968625,-16.1216875,-7.3030875,5.88385
avg(7128),-19.2137625,-19.7279875,-12.9276,-1.5791125,9.8126875,17.139825,17.63425,10.823525,-0.6665625,-11.92725
avg(7129),13.0174,3.0152875,-10.0534,-19.1985125,-22.80505,-16.8126,-6.865225,6.228525,15.3195625,18.9163375
avg(7130),5.8554125,16.2089125,21.6253125,18.271225,9.4918875,-4.275625,-14.4976625,-19.8900375,-16.356825,-7.6900875
avg(7131),-11.0546125,1.981675,12.49375,18.99805,16.6593625,8.79785,-4.3100375,-14.834925,-21.24425,-18.8888
avg(7132),-13.0736375,-21.491825,-22.3913375,-15.3770875,-3.6799,9.2769875,17.3955125,18.7874125,11.4073625,-0.185325
avg(7133),22.9929625,17.1425,6.3043375,-8.0494625,-17.1379,-21.348675,-15.15625,-4.7472375,9.8656,18.820525
avg(7134),-12.13055,0.5839625,12.9954375,19.9917375,18.6978625,10.0000125,-3.09725,-15.2280625,-22.56785,-20.9590875
avg(7135),-13.1545125,-22.4287375,-23.7699625,-16.6399,-4.5385375,9.282425,18.491275,19.8405875,12.9058125,0.6064625
avg(7136),23.95265,19.50325,7.4312375,-7.278625,-17.97695,-22.46445,-17.58805,-5.7624875,9.079975,19.6605
avg(7137),-20.4125625,-21.98505,-15.9607625,-4.2723875,9.192025,17.6733375,19.2577,13.37315,1.61075,-11.9601125
avg(7138),16.7345625,6.4053875,-7.13445,-15.795175,-20.3331875,-15.3908375,-4.943825,8.5594875,17.2938625,21.741125
avg(7139),1.7085375,13.4186,20.9997125,18.2833875,9.829875,-3.22245,-15.02345,-22.7049375,-19.9541875,-11.2644875
avg(7140),-20.155925,-15.78135,-2.1872125,8.8082625,18.4044375,18.5959875,12.01385,1.291825,-12.3377375,-19.3799625
avg(7141),4.0241875,-9.3869,-19.8906875,-22.52995,-19.307975,-7.3983,5.2646125,15.9169875,19.691575,13.6426375
avg(7142),15.1953875,23.7040125,19.667475,10.503775,-2.8557125,-14.8232,-20.240925,-19.37295,-8.55505,4.9768
avg(7143),-21.354925,-23.5201875,-17.3452125,-5.1738125,9.97755,18.6352875,20.784,14.6077,2.42755,-12.7035375
avg(7144),18.31955,6.8989,-7.5561125,-16.59165,-22.2080625,-16.9226375,-5.3933625,8.994925,18.0676375,23.63505
avg(7145),1.1999875,14.165175,22.250625,19.30285,10.40195,-2.737675,-15.8128125,-23.821825,-20.8572375,-11.911525
avg(7146),6.662575,16.0654625,19.663925,15.2514625,4.5812375,-9.326,-18.815525,-22.422075,-18.01695,-7.305
avg(7147),-20.1105625,-16.38635,-7.4359875,5.834125,15.4157375,21.5840625,17.85665,8.846275,-4.366125,-13.9889125
avg(7148),11.8844125,-0.75505,-12.961075,-21.7442375,-20.818375,-13.582625,-0.858775,11.4260375,20.1426,19.2621875
avg(7149),-0.830325,10.9770125,19.77215,18.8640875,12.78505,0.860375,-10.8929875,-19.72535,-18.963075,-12.8202375
avg(7150),15.1933625,7.42705,-4.1822125,-13.472175,-20.5951125,-18.1795625,-10.4907375,1.1309875,10.49065,17.5503
avg(7151),-18.0462875,-21.0660625,-17.42665,-6.9514375,6.246175,15.0471875,18.230275,14.5487875,4.1423125,-9.0468625
avg(7152),2.9224875,12.9877875,18.9645125,17.266975,7.2653625,-4.6265875,-15.199425,-21.0085,-18.8496375,-9.6366875
avg(7153),-18.20635,-17.7535,-11.448325,-0.77955,10.3497375,17.6931125,17.80405,10.8359,0.3170875,-10.4444125
avg(7154),14.8570625,4.431975,-8.0173375,-17.5328625,-19.2638375,-15.1193125,-4.756125,8.2219,17.1663125,19.290575
avg(7155),-13.360075,0.343425,9.6054,18.053825,16.9610875,9.6758,-1.3919875,-13.0213875,-19.1190875,-19.9056
avg(7156),-10.5325,-20.4841125,-21.327375,-17.0641375,-5.0658875,6.5224125,16.441475,18.5142,11.700525,2.3237375
avg(7157),22.4341625,17.3589125,8.0363,-5.139475,-15.687275,-19.0453625,-16.789425,-6.1534875,7.128025,17.0035125
avg(7158),15.9555125,19.71415,14.0555125,4.11765,-9.5231625,-18.275675,-22.036825,-16.3262125,-6.4458875,7.2261375
avg(7159),-19.999025,-11.206675,2.326625,13.527575,19.502,16.1881375,7.323075,-6.214175,-17.39815,-23.4087625
avg(7160),0.175925,-12.4314125,-19.5968,-19.992025,-11.2466625,1.4678,14.186475,21.3442625,21.7577375,13.0307125
avg(7161),11.913875,1.7495625,-10.866175,-18.3091,-20.6989875,-14.082675,-4.052,8.5533875,16.0797625,18.2189
avg(7162),4.6093875,14.179925,19.1051375,14.0623625,5.3574625,-8.5523625,-18.1163125,-22.9403,-18.0032875,-9.0953625
avg(7163),-19.568025,-17.8779375,-9.0864,3.852075,14.7695125,21.2416875,19.657575,10.79175,-2.1196875,-12.9811375
avg(7164),-8.6823,4.9731875,15.6413375,20.09975,15.982375,6.28625,-7.3003,-17.95905,-22.6845875,-18.06275
avg(7165),-16.216175,-23.896025,-22.0336125,-13.7487625,0.0572,12.492425,19.7687625,18.2471125,9.9773375,-4.0541625
avg(7166),23.22925,16.067725,2.638025,-10.494,-19.721175,-21.595575,-14.118875,-1.0482125,12.3536875,21.3122875
avg(7167),-15.5458,-4.4874375,8.284875,17.1161625,17.9168125,13.09045,2.59705,-10.3836625,-19.1429125,-19.673825
avg(7168),-5.5958625,-14.5135375,-18.366175,-16.5266375,-6.4179375,5.685425,13.8226875,18.4343375,15.73805,6.1902625
avg(7169),19.8704125,18.1185875,9.5189,-1.14605,-12.3513625,-19.9177,-17.9432125,-9.9136625,1.5562,11.94435
avg(7170),-22.3619375,-16.227125,-4.3358,8.686625,18.157625,20.023025,13.9347,1.9874125,-10.962275,-20.5956375
avg(7171),5.589725,-9.099275,-19.5227,-24.3951,-19.4361375,-9.591375,5.140875,15.64985,20.4814,15.6855875
avg(7172),15.81635,23.8255375,21.477275,12.440425,-2.466025,-14.0160625,-22.084325,-19.7659625,-10.7309375,4.1332375
avg(7173),10.5690875,-0.0125875,-11.271375,-19.0149125,-18.7116375,-12.6961125,-1.7847,9.324775,16.975025,16.9429125
avg(7174),6.65065,14.819825,17.0152875,13.686975,4.0123375,-7.0250625,-15.171975,-17.4654,-13.7821875,-4.46055
avg(7175),-18.6213125,-16.482975,-7.6235375,3.5966375,13.3039,18.696725,16.2035875,7.567125,-3.8236125,-13.4710875
avg(7176),1.7651375,-13.3926,-18.1136375,-20.1585,-11.4784875,0.0324625,11.613875,20.17815,17.8490375,12.31005
avg(7177),-19.00715,-9.75335,1.5462625,10.3012875,17.8180875,13.6633125,7.9155875,-4.613275,-13.21865,-19.7758
avg(7178),14.31385,19.13095,11.7535875,5.200175,-10.517425,-16.54455,-21.4388125,-16.643025,-5.8807625,5.6589375
avg(7179),-16.320375,-5.8005,6.712475,15.712775,19.9427625,16.2596625,5.88585,-6.7652375,-15.629375,-20.0243625
avg(7180),15.6053875,15.338,12.2498875,0.6899125,-9.6766125,-18.5278,-18.399275,-15.167275,-3.66945,6.74025
avg(7181),-3.6131625,-13.1791,-21.8477125,-18.4048875,-11.856125,0.667875,10.243525,18.96685,15.4864,9.0285
avg(7182),19.7051,15.3838875,4.2443,-9.5397125,-18.9789875,-22.4703375,-18.1057125,-7.013225,6.7972875,16.2358625
avg(7183),-7.2470125,6.028925,15.8851875,21.9797875,18.25875,8.580025,-4.5200625,-14.44145,-20.539725,-16.79495
avg(7184),-13.33995,-21.886375,-20.56115,-13.2869875,-0.75865,11.88735,20.1909625,19.0125875,11.7562875,-0.80685
avg(7185),9.7118125,-3.3344875,-15.636675,-22.60525,-21.0137375,-12.2002375,0.8472375,13.31905,20.072875,18.7303375
avg(7186),9.4800625,18.7277875,19.9775,12.6161875,0.3430375,-13.2975625,-22.65965,-23.798375,-16.455025,-4.401475
avg(7187),-22.397275,-17.6298125,-5.500425,9.3906,19.982875,24.2050875,19.513025,7.1676125,-7.4818625,-18.1163375
avg(7188),6.25585,13.4178125,19.44635,13.6670125,4.113975,-7.4277625,-17.16915,-19.8983375,-17.6428125,-6.06565
avg(7189),-23.1444875,-18.4507375,-12.754775,2.3944,11.981575,19.8404375,15.263,7.404125,-4.9243375,-17.2422125
avg(7190),12.3741375,0.420675,-10.713325,-18.5907,-17.1620125,-12.520575,2.0366625,11.865675,20.6291375,19.8652375
avg(7191),9.6902125,-2.422325,-14.089675,-22.5288625,-19.6652875,-13.9423625,0.6809625,10.6948375,19.78595,17.9080625
avg(7192),12.2239625,18.5991625,21.53715,13.93135,2.5932875,-9.5966,-18.6654625,-18.0152125,-14.2587125,-0.66205
avg(7193),-22.9163875,-17.3508625,-9.1616625,6.7551625,14.8938375,21.5953125,16.2426125,6.0472125,-6.506225,-18.109625
avg(7194),2.3866875,-9.491425,-17.2903125,-18.0110375,-13.6695375,-2.5231625,9.472075,17.1851375,18.0003125,13.6863625
avg(7195),-16.681475,-11.5173875,-0.352725,8.7659375,16.3603875,13.795125,8.5344125,-2.575775,-11.66415,-19.3762875
avg(7196),11.974025,18.104525,14.00555,5.2410125,-6.85505,-14.9357,-20.987625,-16.890325,-8.2508875,3.9406125
avg(7197),9.3434125,18.3478,18.702475,12.52925,-0.09705,-11.7072,-20.8699875,-21.0070125,-14.86335,-2.3131375
avg(7198),-24.474225,-18.94765,-7.9831,6.3330375,17.00295,20.532225,15.1334125,3.9483375,-10.2694375,-20.937825
avg(7199),10.5149875,-3.878225,-14.2092375,-20.7349875,-17.4810625,-8.7305375,5.6686,16.0228875,22.537025,19.31905
avg(7200),-6.450525,8.2523125,17.5515875,20.7527,15.0847375,3.691425,-10.9234625,-20.380025,-23.3731125,-17.8311875
avg(7201),-16.1795,-21.0515125,-17.6229,-6.6085375,6.8569375,17.588425,22.4532625,19.160175,7.994975,-5.4753
avg(7202),20.268475,10.92,-1.0717625,-14.7845375,-22.3058625,-21.8046,-12.5270875,-0.513225,13.14735,20.7792
avg(7203),6.1676125,16.9008875,18.2683375,14.0951,3.881625,-9.7069125,-17.6619875,-22.6089625,-15.1091,-6.4097
avg(7204),-23.48635,-20.7487375,-9.5883125,2.6582375,15.124475,19.2053125,15.96135,7.2321875,-8.1913,-17.2045625
avg(7205),12.7521125,-0.743325,-12.2903375,-18.9479,-19.8394625,-9.3781375,1.7738375,14.6108875,21.0031125,20.031325
avg(7206),-1.7997875,9.8613875,17.973275,18.2052125,12.0947,-0.49875,-12.0274625,-20.224475,-20.4330625,-14.3442625
avg(7207),-19.74925,-23.3365125,-17.5892875,-7.167625,6.223175,15.8340125,19.425675,13.7805125,3.2754125,-10.0473
avg(7208),18.9239375,10.05685,-4.1651625,-14.565825,-21.0216625,-17.1558625,-8.35955,5.8264,16.2950625,22.784275
avg(7209),17.34035,19.9970625,14.5861125,3.0819875,-10.9448,-20.1245875,-22.7378125,-17.261275,-5.8577,8.1966375
avg(7210),-16.260275,-6.179325,7.5167,16.974375,22.1217,17.7770125,7.573875,-6.0812375,-15.4716375,-20.6972
avg(7211),-2.1529625,-14.4466625,-22.6069875,-20.747325,-12.3988125,0.526725,12.9247625,20.956725,19.177625,10.8729125
avg(7212),-22.6991625,-21.2516625,-12.71475,-0.378075,12.2360875,19.9465875,18.542725,10.1010375,-2.2997625,-14.9256375
avg(7213),14.286525,2.7777125,-10.9244625,-18.3415125,-19.84745,-12.8194125,-1.4215125,12.3373375,19.8104,21.1666
avg(7214),6.3058125,16.1201875,21.5163,16.9758625,6.473925,-7.922,-17.6656875,-23.16185,-18.61835,-7.932425
avg(7215),12.9627125,20.0359125,17.2188,8.4490375,-4.820725,-15.7671625,-22.78875,-19.8916125,-11.1697875,2.1202125
avg(7216),-18.642,-11.1828875,0.7671125,12.9662,20.534425,20.1707875,12.5132375,0.6106,-11.481275,-19.1283625
avg(7217),4.52525,-9.864125,-18.8414875,-22.394275,-16.95435,-6.132925,8.399625,17.2516125,20.7728,15.452375
avg(7218),-3.493175,8.547975,16.739575,18.253925,12.162125,1.0840625,-10.8459,-19.1544375,-20.47135,-14.6487875
avg(7219),-18.7590625,-23.1945125,-18.103875,-8.8049125,5.0780875,14.8597125,19.324875,14.268275,4.9607125,-8.9518375
avg(7220),19.421325,10.793675,-2.867625,-13.3180375,-20.123275,-17.6556375,-9.131275,4.6200375,14.9054125,22.0535375
avg(7221),18.5164375,13.7054625,2.0611125,-10.0113,-18.48825,-18.4601875,-13.5973,-2.178175,10.081525,18.4625
avg(7222),-12.288825,-20.383825,-17.2333875,-11.5647625,0.4116875,9.3687875,17.247325,14.5282375,8.4336625,-3.2898875
avg(7223),-8.7865125,4.6072,12.8937375,18.9571875,14.9572625,5.77335,-7.4427875,-15.97985,-21.6335125,-17.874025
avg(7224),-19.056975,-11.8456625,-1.8739875,8.847075,16.71535,16.593625,10.1230625,-0.23605,-10.7606875,-18.6291
avg(7225),4.6326625,-7.5067375,-15.6662375,-17.39655,-13.5992625,-4.6652,6.8309625,15.6157125,16.6311375,13.4650875
avg(7226),13.29875,18.286025,16.4562,7.4239125,-4.1485625,-13.2349375,-18.3303625,-16.7091125,-7.236375,3.8246875
avg(7227),18.9927,18.9298875,11.4317875,-0.5392875,-13.5781,-21.7609375,-21.6968875,-14.162575,-2.2257375,10.8969625
avg(7228),-14.3497875,-2.9978125,10.5176125,18.7728375,21.3656125,15.811875,4.426525,-9.0973625,-17.342725,-19.954475
avg(7229),-5.697625,-16.7425,-22.8358875,-19.3584375,-9.3040875,4.0861625,15.188275,21.238425,17.8119625,7.708625
avg(7230),7.0257,16.750575,18.6841375,14.7079625,4.2105125,-9.3270125,-18.5508375,-20.7527,-16.712025,-6.138425
avg(7231),-19.335025,-17.7504,-8.576,3.5227,13.298675,19.1345,17.103925,8.41225,-3.9820125,-13.4500125
avg(7232),12.060225,0.397525,-11.3988875,-20.08585,-19.6536625,-12.04305,-0.340475,11.2224375,20.181325,19.3977625
avg(7233),-12.0730375,0.6787125,12.199625,19.7933,17.54695,9.34175,-3.35245,-14.918275,-22.5629125,-20.20405
avg(7234),-10.894425,-18.3712,-18.9683,-12.0351,-0.5477875,12.3325,19.7607375,20.40665,13.555875,1.9896625
avg(7235),21.094675,16.15145,5.7111875,-8.6625625,-17.7520875,-22.6723,-17.7282875,-7.2768625,7.0676875,16.11265
avg(7236),20.3344375,18.986775,10.4082125,-2.0587,-15.1031125,-23.0658625,-21.7811125,-13.1076125,-0.6694,12.3689875
avg(7237),-13.0827875,-1.523875,12.32435,20.0830125,21.431325,14.5779625,2.97955,-10.8502375,-18.6236625,-20.05735
avg(7238),-8.109175,-17.8169875,-23.07915,-18.761175,-7.769975,6.4711,16.2871,21.4560375,17.1985375,6.2954625
avg(7239),18.85865,15.1392375,5.5045375,-7.0598125,-15.1555875,-18.852325,-15.1771125,-5.550875,7.062575,15.12025
avg(7240),-10.5924375,-17.9636125,-18.4393875,-13.4634375,-3.5616875,7.6576875,14.9557125,15.5120375,10.53225,0.616525
avg(7241),-11.1405625,0.1202625,10.2994,17.893325,15.95965,8.170925,-2.96965,-13.240675,-20.776,-18.7865
avg(7242),-7.657275,4.5876875,13.316975,19.67305,15.5463625,7.60435,-4.6724875,-13.3611,-19.724475,-15.64835
avg(7243),15.6689625,11.7788375,2.374575,-8.748725,-15.989025,-18.65035,-14.7280875,-5.337425,5.8559125,13.072375
avg(7244),-12.009175,-19.8394,-18.4818125,-13.1460875,-1.5441375,9.0344625,16.9528625,15.629075,10.1848,-1.3365
avg(7245),-8.398225,4.49965,13.9282625,18.1836625,15.3815125,5.68995,-6.157225,-16.0152625,-20.2140375,-17.0779875
avg(7246),-11.170375,-17.72735,-15.87275,-10.0677,1.1929,10.9633,17.1655125,15.893825,9.6269625,-1.7282375
